is_return,is_sharpe,is_trades,is_win_rate,oos_return,oos_sharpe,oos_trades,oos_win_rate,score,ticker,atr,rr,sma,rsi,gauss,orb,cutoff
4.292811542821995,1.2590563737834934,45,51.11111111111111,4.427482136951255,3.707985411606273,17,52.94117647058824,0.7990312500617237,TXN,2.5,1.5,True,True,True,09:45,11:00
7.167198697383581,1.5237549545914837,69,44.927536231884055,3.2098963230069444,3.0807256018686098,14,50.0,0.7978544143962408,CRM,2.5,3.0,True,True,True,09:45,11:00
2.1732605763365553,0.8128630235179137,45,46.666666666666664,5.3297237935607145,3.5782234755734206,20,60.0,0.7973098178425624,AMAT,2.0,2.0,True,True,True,09:40,11:00
4.409722815907258,1.1117547953277205,53,41.509433962264154,4.605224314767509,3.186444218647421,21,47.61904761904761,0.7970163111949573,TXN,2.0,3.0,True,True,False,09:40,11:00
3.2709067593120977,0.9653826866454455,59,42.3728813559322,5.904096633736233,3.6552409519560287,21,52.38095238095239,0.7968405629037008,AMAT,1.5,2.0,True,True,False,09:40,11:00
19.079927435297694,1.9108061398473348,130,49.23076923076923,6.475344242435344,2.0782294990482213,44,50.0,0.7967986669162244,CRM,2.5,3.0,False,True,False,09:45,11:00
2.8877888422555342,0.7988467164322935,53,41.509433962264154,7.652779128793563,4.2830562749708,20,60.0,0.7966090024882813,AMAT,2.0,2.0,True,True,False,09:40,11:00
2.6235024857560685,0.7822002088574931,56,44.642857142857146,7.003065154515387,4.164919948317034,20,60.0,0.7957766771095413,AMAT,2.0,1.5,True,True,False,09:40,11:00
4.111254444852164,0.8210281242601195,74,43.24324324324324,6.434137181663413,2.7156031298694847,31,51.61290322580645,0.7957190114412744,TXN,2.5,3.0,True,False,True,09:40,11:00
7.398772391440578,1.4695894577359276,81,45.67901234567901,3.070527154622793,3.675450818033369,14,50.0,0.795146139553463,CRM,2.5,1.5,True,True,False,09:45,11:00
7.3658288259611515,2.1440024316704354,44,54.54545454545454,2.6826131447316826,2.259291874443487,16,62.5,0.7950268048723341,AMAT,2.5,1.5,True,True,True,09:45,11:00
8.602994773547445,0.7491011564120403,140,38.57142857142858,18.5679583733682,2.8537552592956517,65,46.15384615384615,0.7949862477950234,INTC,1.25,3.0,False,True,True,09:40,11:00
0.9442187414913317,0.276754696610501,71,42.25352112676056,5.247285635774701,3.7437913981877524,27,59.25925925925925,0.7927266237194139,COP,2.0,2.0,True,True,True,09:45,11:00
3.3641399299325414,0.9961273611425143,46,45.65217391304348,6.514990424476297,4.798135598010854,19,52.63157894736842,0.7920870698115117,TXN,2.5,2.0,True,True,True,09:40,11:00
2.8784391222038908,0.9969233836342555,50,48.0,3.8092069847543986,2.919098309585937,21,52.38095238095239,0.7919454625200162,AMAT,1.5,2.0,True,True,True,09:40,11:00
1.8346996557715656,0.5303360064899696,70,45.714285714285715,6.98641120888619,3.8014159844122664,28,46.42857142857143,0.7894929908006889,CSCO,2.5,3.0,True,True,False,09:40,11:00
2.226750358380536,0.6565154053879815,72,45.83333333333333,5.971106985722541,2.7869999673941734,41,48.78048780487805,0.78895649936825,WMT,2.0,3.0,True,False,True,09:40,11:00
1.8069610604613429,0.5079003179554036,74,45.94594594594595,7.290735158870287,4.026690299664284,28,46.42857142857143,0.7883712063739607,CSCO,2.5,2.0,True,True,False,09:40,11:00
2.150401685770098,0.6486613628327246,65,49.23076923076923,5.3777407940951205,3.27731748633672,26,46.15384615384615,0.7883305040390721,CSCO,2.5,2.0,True,True,False,09:45,11:00
6.6557621088936925,1.3263299738408199,78,43.58974358974359,3.606941075388903,3.7377915103039054,14,50.0,0.7879831653587076,CRM,2.5,2.0,True,True,False,09:45,11:00
5.976668118529371,1.4826570924359863,74,45.94594594594595,4.745537627382612,2.479283914551151,30,36.666666666666664,0.7874755677858913,CSCO,2.0,3.0,True,True,False,09:40,11:00
6.337557970299446,1.3082830460055672,75,44.0,3.7591945329512155,3.697192317571894,14,50.0,0.7870808189669449,CRM,2.5,3.0,True,True,False,09:45,11:00
2.8012126805821103,0.7840161458745035,52,48.07692307692308,4.065645821650987,3.0112403744236476,16,62.5,0.7862841406270585,AMAT,2.5,1.5,True,True,False,09:45,11:00
0.4625567075001502,0.31174985178349207,55,41.81818181818181,5.736389113724516,4.082839718825755,30,46.666666666666664,0.7855874925891745,ICE,1.25,3.0,True,True,True,09:40,11:00
0.9648401722760491,0.1789745843442767,159,45.911949685534594,12.45959816315263,3.5238957466345306,67,50.74626865671642,0.7850681322022884,WMT,2.0,2.0,False,False,False,09:45,11:00
5.255496275908245,1.3815290049558853,72,50.0,4.674063239653603,2.2129814496819726,38,52.63157894736842,0.7850623346434047,WMT,2.5,3.0,True,False,False,09:45,11:00
5.67829417346235,1.2295782166869211,71,43.66197183098591,3.0584488908968366,3.08315923659194,14,50.0,0.7831455775010127,CRM,2.5,2.0,True,True,True,09:45,11:00
2.913810230808944,0.9209747051104327,43,46.51162790697674,4.096597492835863,3.486003642370015,17,52.94117647058824,0.7821271666280706,TXN,2.5,2.0,True,True,True,09:45,11:00
